id_siniestro,nro_victimas,fecha,franja_hora,tipo_calle,comuna,longitud,latitud,vehiculo_victima,vehiculo_acusado,rol,sexo,edad,gravedad,year,month,quarter,semester,id_victima
LC-2021-0182808,2,2021-04-20,18,calle,14,-58.434640869669,-34.582693197068,mixto,taxi,,femenino,64,leve,2021,4,2,1,1
LC-2021-0182808,2,2021-04-20,18,calle,14,-58.434640869669,-34.582693197068,mixto,taxi,,masculino,33,leve,2021,4,2,1,2
LC-2021-0182831,2,2021-04-20,17,avenida,3,-58.403545585312,-34.628967600543,peaton,,,,,leve,2021,4,2,1,1
LC-2021-0182831,2,2021-04-20,17,avenida,3,-58.403545585312,-34.628967600543,peaton,,,masculino,46,leve,2021,4,2,1,2
LC-2021-0182873,3,2021-04-20,15,avenida,3,-58.403724400784,-34.598454471462,taxi,transporte publico,,masculino,43,leve,2021,4,2,1,1
LC-2021-0182873,3,2021-04-20,15,avenida,3,-58.403724400784,-34.598454471462,taxi,transporte publico,,femenino,42,leve,2021,4,2,1,2
LC-2021-0182873,3,2021-04-20,15,avenida,3,-58.403724400784,-34.598454471462,taxi,transporte publico,,masculino,56,leve,2021,4,2,1,3
LC-2021-0182928,1,2021-04-20,18,avenida,12,-58.488359472167,-34.554948838643,moto,auto,,masculino,27,grave,2021,4,2,1,1
LC-2021-0183022,1,2021-04-20,19,calle,4,-58.376341152774,-34.642427906453,,,,,,leve,2021,4,2,1,1
LC-2021-0183023,1,2021-04-20,18,avenida,6,-58.441210963782,-34.620409293806,moto,camioneta,,femenino,44,leve,2021,4,2,1,1
LC-2021-0183067,1,2021-04-20,19,calle,4,-58.375859979652,-34.641153757167,moto,auto,,masculino,35,leve,2021,4,2,1,1
LC-2021-0183136,1,2021-04-20,21,avenida,3,-58.398221919489,-34.604579570175,peaton,taxi,,femenino,55,leve,2021,4,2,1,1
LC-2021-0183197,1,2021-04-20,0,avenida,1,-58.382964703762,-34.622242609521,moto,,,masculino,22,leve,2021,4,2,1,1
LC-2021-0183238,1,2021-04-20,23,avenida,11,-58.476096045567,-34.618101861621,moto,,,masculino,27,leve,2021,4,2,1,1
LC-2021-0185586,1,2021-04-20,16,calle,10,-58.525602342263,-34.634584903605,transporte publico,transporte publico,,femenino,42,leve,2021,4,2,1,1
LC-2021-0183502,1,2021-04-21,8,calle,7,-58.473166524297,-34.626852378178,moto,auto,,femenino,49,leve,2021,4,2,1,1
LC-2021-0183528,1,2021-04-21,8,gral paz,9,-58.528662116319,-34.645970654564,moto,auto,,masculino,30,leve,2021,4,2,1,1
LC-2021-0183940,1,2021-04-21,10,avenida,3,-58.40332607307,-34.60997360015,peaton,,,femenino,68,leve,2021,4,2,1,1
LC-2021-0184009,1,2021-04-21,13,calle,13,-58.464919074325,-34.569752003329,moto,auto,,femenino,33,leve,2021,4,2,1,1
LC-2021-0184071,1,2021-04-21,12,,2,-58.401325,-34.59195,peaton,transporte publico,,femenino,75,leve,2021,4,2,1,1
LC-2021-0184073,1,2021-04-21,13,calle,10,-58.503490576112,-34.624031687685,taxi,,,femenino,34,leve,2021,4,2,1,1
LC-2021-0184133,1,2021-04-21,13,avenida,11,-58.522433448926,-34.6067716417,moto,auto,,masculino,25,leve,2021,4,2,1,1
LC-2021-0184243,1,2021-04-21,14,avenida,15,-58.438730546153,-34.599623030555,peaton,auto,,masculino,35,leve,2021,4,2,1,1
LC-2021-0184292,1,2021-04-21,10,avenida,3,-58.391669202732,-34.619108205457,taxi,auto,,femenino,35,leve,2021,4,2,1,1
LC-2021-0184466,1,2021-04-21,12,calle,14,-58.415520232431,-34.596712449654,,,,femenino,78,leve,2021,4,2,1,1
LC-2021-0184717,1,2021-04-21,18,calle,14,-58.412038744088,-34.589793598575,,,,masculino,,leve,2021,4,2,1,1
LC-2021-0184788,1,2021-04-21,17,calle,15,-58.442691480227,-34.603552211759,moto,auto,,masculino,34,leve,2021,4,2,1,1
LC-2021-0184798,1,2021-04-21,19,avenida,4,-58.409056046827,-34.637719839623,moto,auto,,masculino,23,leve,2021,4,2,1,1
LC-2021-0184832,1,2021-04-21,19,avenida,7,-58.423761350593,-34.639167126377,transporte publico,transporte publico,,femenino,62,leve,2021,4,2,1,1
LC-2021-0184892,1,2021-04-21,19,avenida,2,-58.393199326809,-34.594831708919,,,,masculino,27,leve,2021,4,2,1,1
LC-2021-0184925,1,2021-04-21,19,calle,4,-58.427598133187,-34.65463857059,,,,masculino,54,leve,2021,4,2,1,1
LC-2021-0184976,1,2021-04-21,19,calle,12,-58.479909137131,-34.569079954826,peaton,auto,,femenino,27,leve,2021,4,2,1,1
LC-2021-0196663,1,2021-04-21,17,,,-58.4982897669897,-34.6771502343219,transporte publico,transporte publico,,femenino,45,leve,2021,4,2,1,1
LC-2021-0388189,1,2021-04-21,15,,,,,,,,femenino,56,leve,2021,4,2,1,1
LC-2021-0185285,3,2021-04-22,7,avenida,1,-58.379957838437,-34.595227545217,mixto,transporte publico,,femenino,23,leve,2021,4,2,1,1
LC-2021-0185285,3,2021-04-22,7,avenida,1,-58.379957838437,-34.595227545217,mixto,transporte publico,,femenino,49,leve,2021,4,2,1,2
LC-2021-0185285,3,2021-04-22,7,avenida,1,-58.379957838437,-34.595227545217,mixto,transporte publico,,femenino,50,leve,2021,4,2,1,3
LC-2021-0185365,1,2021-04-22,10,,14,-58.429321,-34.581076,,,,masculino,3,leve,2021,4,2,1,1
LC-2021-0185486,1,2021-04-22,9,calle,9,-58.495962795834,-34.658064936746,peaton,,,masculino,26,leve,2021,4,2,1,1
LC-2021-0185668,3,2021-04-22,12,avenida,14,-58.418943060511,-34.597788758958,auto,camioneta,,,,leve,2021,4,2,1,1
LC-2021-0185668,3,2021-04-22,12,avenida,14,-58.418943060511,-34.597788758958,auto,camioneta,,femenino,36,leve,2021,4,2,1,2
LC-2021-0185668,3,2021-04-22,12,avenida,14,-58.418943060511,-34.597788758958,auto,camioneta,,masculino,35,leve,2021,4,2,1,3
LC-2021-0185681,1,2021-04-22,12,calle,12,-58.485763761396,-34.54729451542,,auto,,femenino,49,leve,2021,4,2,1,1
LC-2021-0185747,1,2021-04-22,13,calle,14,-58.440162710159,-34.57020109817,peaton,auto,,masculino,43,leve,2021,4,2,1,1
LC-2021-0185768,1,2021-04-22,13,avenida,11,-58.499227898228,-34.597861802372,peaton,moto,,masculino,80,leve,2021,4,2,1,1
LC-2021-0185983,1,2021-04-22,13,avenida,11,-58.485158051252,-34.606914226716,moto,,,masculino,23,leve,2021,4,2,1,1
LC-2021-0186561,1,2021-04-22,19,calle,7,-58.464418579731,-34.640161990032,moto,,,masculino,30,leve,2021,4,2,1,1
LC-2021-0186724,4,2021-04-22,20,avenida,2,-58.393194670908,-34.597231392378,movil,auto,,masculino,20,leve,2021,4,2,1,1
LC-2021-0186724,4,2021-04-22,20,avenida,2,-58.393194670908,-34.597231392378,movil,auto,,masculino,20,leve,2021,4,2,1,2
LC-2021-0186724,4,2021-04-22,20,avenida,2,-58.393194670908,-34.597231392378,movil,auto,,femenino,42,leve,2021,4,2,1,3
LC-2021-0186724,4,2021-04-22,20,avenida,2,-58.393194670908,-34.597231392378,movil,auto,,masculino,45,leve,2021,4,2,1,4
LC-2021-0186758,1,2021-04-22,23,avenida,5,-58.418033936188,-34.603468300939,moto,auto,,masculino,43,leve,2021,4,2,1,1
LC-2021-0186839,1,2021-04-22,21,calle,15,-58.476913063799,-34.581202394771,moto,auto,,masculino,34,leve,2021,4,2,1,1
LC-2021-0198833,1,2021-04-22,9,calle,11,-58.513761295667,-34.599198310815,,,,femenino,72,leve,2021,4,2,1,1
LC-2021-33332366,1,2021-04-22,0,,,,,auto,auto,,masculino,34,leve,2021,4,2,1,1
LC-2021-0187209,1,2021-04-23,8,calle,13,-58.46892650171,-34.555953838864,moto,auto,,masculino,27,leve,2021,4,2,1,1
LC-2021-0187367,1,2021-04-23,10,avenida,6,-58.436458204996,-34.618299793509,moto,auto,,masculino,35,leve,2021,4,2,1,1
LC-2021-0187417,1,2021-04-23,0,calle,7,-58.442422412494,-34.631192727308,moto,auto,,masculino,49,leve,2021,4,2,1,1
LC-2021-0187591,1,2021-04-23,12,calle,13,-58.452487759336,-34.56643894956,moto,taxi,,masculino,40,leve,2021,4,2,1,1
LC-2021-0187748,1,2021-04-23,13,calle,13,-58.448517286861,-34.555724265537,peaton,transporte publico,,femenino,75,leve,2021,4,2,1,1
LC-2021-0187798,1,2021-04-23,10,avenida,13,-58.476178020985,-34.538256524689,auto,auto,,femenino,21,leve,2021,4,2,1,1
LC-2021-0187817,1,2021-04-23,13,avenida,6,-58.427493186627,-34.623606499039,peaton,auto,,masculino,86,leve,2021,4,2,1,1
LC-2021-0187855,1,2021-04-23,14,avenida,11,-58.474189447735,-34.620496724202,moto,auto,,masculino,32,leve,2021,4,2,1,1
LC-2021-0187972,1,2021-04-23,13,calle,4,-58.432968298132,-34.647872864335,,auto,,,,leve,2021,4,2,1,1
LC-2021-0188003,1,2021-04-23,15,avenida,10,-58.499874822975,-34.637308271626,transporte publico,transporte publico,,femenino,42,leve,2021,4,2,1,1
LC-2021-0188301,2,2021-04-23,17,avenida,7,-58.456906545863,-34.632108296407,,,,masculino,29,leve,2021,4,2,1,1
LC-2021-0188301,2,2021-04-23,17,avenida,7,-58.456906545863,-34.632108296407,,,,masculino,36,leve,2021,4,2,1,2
LC-2021-0188305,1,2021-04-23,17,calle,15,-58.470865251516,-34.574496382258,moto,auto,,masculino,32,leve,2021,4,2,1,1
LC-2021-0188335,1,2021-04-23,17,,,,,moto,auto,,masculino,40,leve,2021,4,2,1,1
LC-2021-0188370,1,2021-04-23,14,avenida,11,-58.506256587787,-34.593441231894,auto,camioneta,,femenino,43,leve,2021,4,2,1,1
LC-2021-0188492,1,2021-04-23,20,calle,7,-58.453290302151,-34.63647866308,,,,masculino,29,leve,2021,4,2,1,1
LC-2021-0188500,1,2021-04-23,21,calle,9,-58.505232411949,-34.644800459415,peaton,camioneta,,femenino,69,leve,2021,4,2,1,1
LC-2021-0188502,1,2021-04-23,20,avenida,15,-58.488792988689,-34.584818304316,peaton,auto,,masculino,21,leve,2021,4,2,1,1
LC-2021-0188526,1,2021-04-23,19,calle,15,-58.451283928915,-34.585304820633,peaton,auto,,masculino,68,leve,2021,4,2,1,1
LC-2021-0188578,1,2021-04-23,21,avenida,15,-58.437125930452,-34.58961176575,moto,auto,,masculino,33,leve,2021,4,2,1,1
LC-2021-0188618,1,2021-04-23,22,calle,13,-58.454913830749,-34.575428600482,moto,auto,,masculino,27,leve,2021,4,2,1,1
LC-2021-0188650,1,2021-04-23,23,calle,8,-58.469120068498,-34.680492011676,moto,transporte publico,,masculino,33,leve,2021,4,2,1,1
LC-2021-0188662,1,2021-04-23,23,avenida,1,-58.36806351396,-34.62407085032,,,,masculino,21,leve,2021,4,2,1,1
LC-2021-0188761,1,2021-04-23,22,avenida,9,-58.498738235594,-34.64786366668,moto,moto,,masculino,41,leve,2021,4,2,1,1
LC-2021-0189006,1,2021-04-23,14,avenida,6,-58.439210001775,-34.619726090074,moto,transporte publico,,masculino,59,leve,2021,4,2,1,1
LC-2021-0189964,1,2021-04-23,13,avenida,14,-58.4301769755,-34.567391415133,auto,auto,,femenino,21,leve,2021,4,2,1,1
LC-2021-0190006,1,2021-04-23,15,calle,15,-58.446713977391,-34.599709033777,peaton,moto,,masculino,38,leve,2021,4,2,1,1
LC-2021-0199341,1,2021-04-23,12,avenida,15,-58.441653472969,-34.597222004567,transporte publico,moto,,femenino,19,leve,2021,4,2,1,1
LC-2021-0213421,1,2021-04-23,9,calle,13,-58.447716830762,-34.55907132966,,,,,,leve,2021,4,2,1,1
LC-2021-0215509,1,2021-04-23,18,avenida,13,-58.476178020985,-34.538256524689,,,,,,leve,2021,4,2,1,1
LC-2021-0183088,1,2021-04-24,12,calle,3,-58.398916909979,-34.625971339604,moto,auto,,masculino,28,leve,2021,4,2,1,1
LC-2021-0188971,1,2021-04-24,10,calle,13,-58.443230467879,-34.560369272897,,,,masculino,44,leve,2021,4,2,1,1
LC-2021-0189070,1,2021-04-24,10,calle,3,-58.394498857934,-34.620544921846,peaton,camioneta,,masculino,85,leve,2021,4,2,1,1
LC-2021-0189121,1,2021-04-24,12,calle,9,-58.520582025399,-34.652688216979,auto,auto,,femenino,58,leve,2021,4,2,1,1
LC-2021-0189186,1,2021-04-24,12,avenida,3,-58.404577073625,-34.610041463133,moto,auto,,masculino,20,leve,2021,4,2,1,1
LC-2021-0189379,1,2021-04-24,16,avenida,2,-58.397218810145,-34.587461152023,moto,auto,,masculino,47,leve,2021,4,2,1,1
LC-2021-0189560,1,2021-04-24,20,calle,9,-58.503750562314,-34.663769962392,,,,femenino,33,leve,2021,4,2,1,1
LC-2021-0189570,1,2021-04-24,19,,,,,monopatin,,,masculino,30,leve,2021,4,2,1,1
LC-2021-0189603,1,2021-04-24,21,avenida,7,-58.472279984457,-34.634474709728,taxi,,,masculino,30,leve,2021,4,2,1,1
LC-2021-0189606,1,2021-04-24,18,avenida,2,-58.401072420614,-34.599483938502,moto,auto,,masculino,25,leve,2021,4,2,1,1
LC-2021-0189652,1,2021-04-24,21,calle,1,-58.372673511325,-34.624322675034,,movil,,masculino,30,leve,2021,4,2,1,1
LC-2021-0191084,2,2021-04-24,11,avenida,15,-58.477115501724,-34.595114787274,transporte publico,,,femenino,45,leve,2021,4,2,1,1
LC-2021-0191084,2,2021-04-24,11,avenida,15,-58.477115501724,-34.595114787274,transporte publico,,,femenino,35,leve,2021,4,2,1,2
LC-2021-0189757,4,2021-04-25,0,avenida,15,-58.451705406548,-34.595209186201,auto,objeto fijo,,masculino,32,leve,2021,4,2,1,1
LC-2021-0189757,4,2021-04-25,0,avenida,15,-58.451705406548,-34.595209186201,auto,objeto fijo,,masculino,31,leve,2021,4,2,1,2
LC-2021-0189757,4,2021-04-25,0,avenida,15,-58.451705406548,-34.595209186201,auto,objeto fijo,,masculino,29,leve,2021,4,2,1,3
LC-2021-0189757,4,2021-04-25,0,avenida,15,-58.451705406548,-34.595209186201,auto,objeto fijo,,masculino,33,leve,2021,4,2,1,4
LC-2021-0189763,1,2021-04-25,0,,,-58.3963161784146,-34.6493886177506,,,,,,leve,2021,4,2,1,1
LC-2021-0189866,1,2021-04-25,6,calle,7,-58.439653615297,-34.645282774334,camioneta,auto,,masculino,65,leve,2021,4,2,1,1
LC-2021-0189872,1,2021-04-25,5,avenida,4,-58.400567676566,-34.651070805528,moto,camioneta,,masculino,27,leve,2021,4,2,1,1
LC-2021-0189928,1,2021-04-25,8,gral paz,12,-58.498712560245,-34.549746082955,moto,auto,,masculino,37,leve,2021,4,2,1,1
LC-2021-0189961,1,2021-04-25,11,calle,13,-58.453255916391,-34.568704284874,,,,femenino,34,leve,2021,4,2,1,1
LC-2021-0190014,2,2021-04-25,12,avenida,14,-58.420087690578,-34.565395790276,moto,auto,,,,leve,2021,4,2,1,1
LC-2021-0190014,2,2021-04-25,12,avenida,14,-58.420087690578,-34.565395790276,moto,auto,,masculino,31,leve,2021,4,2,1,2
LC-2021-0190253,1,2021-04-25,16,,,,,movil,auto,,masculino,34,leve,2021,4,2,1,1
LC-2021-0190292,1,2021-04-25,16,avenida,13,-58.460996523825,-34.556831346359,auto,auto,,masculino,63,leve,2021,4,2,1,1
LC-2021-0190300,1,2021-04-25,16,avenida,1,-58.381136675759,-34.617653238781,peaton,taxi,,femenino,58,leve,2021,4,2,1,1
LC-2021-0190354,1,2021-04-25,18,avenida,15,-58.454226808413,-34.598042989324,moto,auto,,masculino,29,leve,2021,4,2,1,1
LC-2021-0190399,1,2021-04-25,20,avenida,4,-58.40896629465,-34.637888488475,,,,,,leve,2021,4,2,1,1
LC-2021-0190405,1,2021-04-25,19,calle,9,-58.526016563943,-34.648765794624,peaton,,,femenino,69,leve,2021,4,2,1,1
LC-2021-0190410,2,2021-04-25,19,calle,1,-58.386523251081,-34.63313980607,moto,camioneta,,femenino,26,leve,2021,4,2,1,1
LC-2021-0190410,2,2021-04-25,19,calle,1,-58.386523251081,-34.63313980607,moto,camioneta,,masculino,27,leve,2021,4,2,1,2
LC-2021-0190420,1,2021-04-25,18,avenida,4,-58.40896629465,-34.637888488475,peaton,auto,,masculino,,leve,2021,4,2,1,1
LC-2021-0190526,1,2021-04-25,22,avenida,5,-58.418827276769,-34.625831630512,moto,auto,,masculino,44,leve,2021,4,2,1,1
LC-2021-0192643,1,2021-04-25,15,gral paz,8,-58.495283340551,-34.6787846407,movil,auto,,masculino,32,leve,2021,4,2,1,1
LC-2021-0190643,2,2021-04-26,0,avenida,14,-58.404691786574,-34.580479984659,moto,taxi,,femenino,25,leve,2021,4,2,1,1
LC-2021-0190643,2,2021-04-26,0,avenida,14,-58.404691786574,-34.580479984659,moto,taxi,,masculino,23,leve,2021,4,2,1,2
LC-2021-0190661,2,2021-04-26,0,avenida,15,-58.444301374112,-34.594763673349,moto,,,femenino,35,leve,2021,4,2,1,1
LC-2021-0190661,2,2021-04-26,0,avenida,15,-58.444301374112,-34.594763673349,moto,,,masculino,27,leve,2021,4,2,1,2
LC-2021-0190888,1,2021-04-26,10,calle,9,-58.475829815203,-34.658108597697,moto,,,,,leve,2021,4,2,1,1
LC-2021-0191119,1,2021-04-26,11,avenida,3,-58.391908358325,-34.614573029214,moto,auto,,masculino,21,leve,2021,4,2,1,1
LC-2021-0191331,1,2021-04-26,16,avenida,5,-58.418652604782,-34.614275933501,moto,auto,,femenino,56,leve,2021,4,2,1,1
LC-2021-0191443,1,2021-04-26,12,avenida,12,-58.471080400753,-34.548754517689,moto,camion,,masculino,63,leve,2021,4,2,1,1
LC-2021-0191510,1,2021-04-26,13,calle,13,-58.453698695821,-34.561824689844,peaton,auto,,femenino,33,leve,2021,4,2,1,1
LC-2021-0191520,1,2021-04-26,12,avenida,14,-58.433777028475,-34.574009540347,,,,,,leve,2021,4,2,1,1
LC-2021-0191720,1,2021-04-26,15,calle,11,-58.488126467917,-34.60981229135,peaton,taxi,,masculino,48,leve,2021,4,2,1,1
LC-2021-0191929,1,2021-04-26,15,avenida,11,-58.50616622756,-34.60237830625,moto,camioneta,,masculino,46,leve,2021,4,2,1,1
LC-2021-0192000,1,2021-04-26,16,calle,13,-58.447992715697,-34.561388073043,moto,camioneta,,masculino,49,leve,2021,4,2,1,1
LC-2021-0192024,1,2021-04-26,16,avenida,1,-58.389890774287,-34.622634513855,moto,auto,,masculino,32,leve,2021,4,2,1,1
LC-2021-0192232,2,2021-04-26,17,avenida,1,-58.367925485175,-34.605173320417,moto,moto,,masculino,47,leve,2021,4,2,1,1
LC-2021-0192232,2,2021-04-26,17,avenida,1,-58.367925485175,-34.605173320417,moto,moto,,masculino,34,leve,2021,4,2,1,2
LC-2021-0192318,1,2021-04-26,20,calle,3,-58.394805311936,-34.624019993841,moto,auto,,masculino,29,leve,2021,4,2,1,1
LC-2021-0192819,1,2021-04-26,19,avenida,4,-58.430590865971,-34.64975536242,transporte publico,transporte publico,,femenino,55,leve,2021,4,2,1,1
LC-2021-0193355,1,2021-04-26,17,avenida,14,-58.423613878452,-34.579879916628,auto,taxi,,masculino,,leve,2021,4,2,1,1
LC-2021-33359196,1,2021-04-26,0,,,,,moto,,,masculino,21,leve,2021,4,2,1,1
LC-2021-0192660,1,2021-04-27,8,calle,4,-58.404926411701,-34.647820481756,moto,camioneta,,masculino,,leve,2021,4,2,1,1
LC-2021-0192675,2,2021-04-27,7,calle,10,-58.515345063524,-34.620235455634,peaton,auto,,masculino,50,leve,2021,4,2,1,1
LC-2021-0192675,2,2021-04-27,7,calle,10,-58.515345063524,-34.620235455634,peaton,auto,,masculino,50,leve,2021,4,2,1,2
LC-2021-0192761,1,2021-04-27,8,calle,9,-58.510117121246,-34.65953800797,moto,camioneta,,femenino,40,leve,2021,4,2,1,1
LC-2021-0192876,1,2021-04-27,8,gral paz,9,-58.529942190033,-34.640559183402,auto,auto,,masculino,25,leve,2021,4,2,1,1
LC-2021-0192945,1,2021-04-27,10,avenida,14,-58.41119145464,-34.590346418175,,,,masculino,44,leve,2021,4,2,1,1
LC-2021-0193075,1,2021-04-27,11,avenida,12,-58.489511222505,-34.583939577195,taxi,camioneta,,masculino,66,leve,2021,4,2,1,1
LC-2021-0193138,1,2021-04-27,12,avenida,1,-58.372141693832,-34.609110421288,taxi,transporte publico,,masculino,65,leve,2021,4,2,1,1
LC-2021-0193170,1,2021-04-27,11,calle,4,-58.356406247889,-34.631223167707,moto,auto,,masculino,30,leve,2021,4,2,1,1
LC-2021-0193237,2,2021-04-27,12,calle,1,-58.383065946866,-34.616535283699,moto,camioneta,,femenino,51,leve,2021,4,2,1,1
LC-2021-0193237,2,2021-04-27,12,calle,1,-58.383065946866,-34.616535283699,moto,camioneta,,masculino,50,leve,2021,4,2,1,2
LC-2021-0193385,1,2021-04-27,13,calle,12,-58.505396143667,-34.589542592779,peaton,auto,,masculino,60,leve,2021,4,2,1,1
LC-2021-0193392,1,2021-04-27,14,avenida,3,-58.405253577982,-34.60280129204,peaton,moto,,femenino,70,leve,2021,4,2,1,1
LC-2021-0193438,1,2021-04-27,14,avenida,9,-58.484080006863,-34.648159023174,transporte publico,transporte publico,,femenino,54,leve,2021,4,2,1,1
LC-2021-0193520,1,2021-04-27,14,calle,11,-58.481502264862,-34.615945842123,auto,,,femenino,18,leve,2021,4,2,1,1
LC-2021-0193548,1,2021-04-27,15,avenida,7,-58.424920060067,-34.640438564184,moto,camioneta,,masculino,50,leve,2021,4,2,1,1
LC-2021-0193718,2,2021-04-27,0,calle,7,-58.434445934349,-34.642860295372,moto,auto,,femenino,47,leve,2021,4,2,1,1
LC-2021-0193718,2,2021-04-27,0,calle,7,-58.434445934349,-34.642860295372,moto,auto,,masculino,43,leve,2021,4,2,1,2
LC-2021-0193754,1,2021-04-27,14,calle,8,-58.479853868735,-34.661910527195,,,,masculino,35,leve,2021,4,2,1,1
LC-2021-0193948,1,2021-04-27,19,calle,7,-58.470659373706,-34.628423065429,peaton,auto,,femenino,35,leve,2021,4,2,1,1
LC-2021-0194725,1,2021-04-27,12,avenida,1,-58.377223975968,-34.613006160941,moto,auto,,masculino,33,leve,2021,4,2,1,1
LC-2021-0194820,1,2021-04-27,11,avenida,14,-58.409031441319,-34.587558949916,,,,,,leve,2021,4,2,1,1
LC-2021-0195202,1,2021-04-27,15,avenida,14,-58.401510821168,-34.579113288342,moto,auto,,masculino,36,leve,2021,4,2,1,1
LC-2021-0195225,1,2021-04-27,13,avenida,3,-58.405472227484,-34.604562939849,peaton,moto,,masculino,23,leve,2021,4,2,1,1
LC-2021-0194616,1,2021-04-28,9,avenida,9,-58.526735306441,-34.639354924655,moto,,,masculino,32,leve,2021,4,2,1,1
LC-2021-0194785,1,2021-04-28,15,gral paz,12,-58.512614617326,-34.578049324869,moto,transporte publico,,masculino,29,leve,2021,4,2,1,1
LC-2021-0194894,1,2021-04-28,10,avenida,11,-58.501587580884,-34.599322334412,peaton,moto,,masculino,33,leve,2021,4,2,1,1
LC-2021-0195136,1,2021-04-28,13,avenida,12,-58.476583821063,-34.576479594692,moto,auto,,masculino,55,leve,2021,4,2,1,1
LC-2021-0195217,1,2021-04-28,12,avenida,5,-58.42467867091,-34.608630025984,moto,camion,,masculino,41,leve,2021,4,2,1,1
LC-2021-0195318,1,2021-04-28,15,avenida,2,-58.385849290257,-34.586588253986,moto,,,masculino,44,leve,2021,4,2,1,1
LC-2021-0195449,7,2021-04-28,16,calle,4,-58.40969005006,-34.650552900169,transporte publico,transporte publico,,femenino,59,leve,2021,4,2,1,1
LC-2021-0195449,7,2021-04-28,16,calle,4,-58.40969005006,-34.650552900169,transporte publico,transporte publico,,,,leve,2021,4,2,1,2
LC-2021-0195449,7,2021-04-28,16,calle,4,-58.40969005006,-34.650552900169,transporte publico,transporte publico,,femenino,26,leve,2021,4,2,1,3
LC-2021-0195449,7,2021-04-28,16,calle,4,-58.40969005006,-34.650552900169,transporte publico,transporte publico,,masculino,39,leve,2021,4,2,1,4
LC-2021-0195449,7,2021-04-28,16,calle,4,-58.40969005006,-34.650552900169,transporte publico,transporte publico,,femenino,34,leve,2021,4,2,1,5
LC-2021-0195449,7,2021-04-28,16,calle,4,-58.40969005006,-34.650552900169,transporte publico,transporte publico,,femenino,31,leve,2021,4,2,1,6
LC-2021-0195449,7,2021-04-28,16,calle,4,-58.40969005006,-34.650552900169,transporte publico,transporte publico,,femenino,35,leve,2021,4,2,1,7
LC-2021-0195591,1,2021-04-28,16,calle,4,-58.428071725344,-34.651565870768,,,,masculino,22,leve,2021,4,2,1,1
LC-2021-0195717,1,2021-04-28,18,calle,14,-58.424283576009,-34.587449354524,movil,auto,,masculino,37,leve,2021,4,2,1,1
LC-2021-0195761,1,2021-04-28,19,calle,7,-58.461800281974,-34.621832569232,,,,femenino,41,leve,2021,4,2,1,1
LC-2021-0195872,1,2021-04-28,20,avenida,5,-58.41720474653,-34.620846508085,moto,camioneta,,masculino,26,leve,2021,4,2,1,1
LC-2021-0195896,1,2021-04-28,18,calle,11,-58.495991657221,-34.603040832614,peaton,camioneta,,masculino,63,leve,2021,4,2,1,1
LC-2021-0195903,1,2021-04-28,0,,,,,moto,movil,,masculino,38,leve,2021,4,2,1,1
LC-2021-0196015,1,2021-04-28,22,avenida,7,-58.466115269021,-34.624664269287,moto,auto,,masculino,35,leve,2021,4,2,1,1
LC-2021-0198910,1,2021-04-28,12,avenida,12,-58.478140421234,-34.571816013997,moto,,,masculino,29,leve,2021,4,2,1,1
LC-2021-0202558,1,2021-04-28,11,avenida,9,-58.502517906284,-34.674503135662,,,,,,leve,2021,4,2,1,1
LC-2021-0196252,3,2021-04-29,7,gral paz,12,-58.509930461176,-34.56919739421,moto,moto,,femenino,40,leve,2021,4,2,1,1
LC-2021-0196252,3,2021-04-29,7,gral paz,12,-58.509930461176,-34.56919739421,moto,moto,,masculino,41,leve,2021,4,2,1,2
LC-2021-0196252,3,2021-04-29,7,gral paz,12,-58.509930461176,-34.56919739421,moto,moto,,masculino,25,leve,2021,4,2,1,3
LC-2021-0196547,1,2021-04-29,8,calle,8,-58.485364420773,-34.670932026018,peaton,auto,,femenino,32,leve,2021,4,2,1,1
LC-2021-0196701,1,2021-04-29,9,avenida,1,-58.375265395034,-34.580829922426,moto,,,masculino,61,leve,2021,4,2,1,1
LC-2021-0196770,1,2021-04-29,12,avenida,2,-58.390948322206,-34.584811650165,moto,camioneta,,masculino,28,leve,2021,4,2,1,1
LC-2021-0196961,1,2021-04-29,14,calle,4,-58.377672780189,-34.63816205896,peaton,auto,,masculino,44,leve,2021,4,2,1,1
LC-2021-0197025,1,2021-04-29,13,avenida,7,-58.47346165584,-34.622174131117,peaton,auto,,masculino,52,leve,2021,4,2,1,1
LC-2021-0197351,1,2021-04-29,16,calle,12,-58.473818332263,-34.561337297797,peaton,auto,,femenino,46,leve,2021,4,2,1,1
LC-2021-0197509,1,2021-04-29,17,avenida,5,-58.415957957274,-34.631379624165,peaton,auto,,masculino,37,leve,2021,4,2,1,1
LC-2021-0197644,1,2021-04-29,14,avenida,9,-58.505776447537,-34.667134568485,moto,auto,,femenino,33,leve,2021,4,2,1,1
LC-2021-0197780,1,2021-04-29,21,avenida,5,-58.426077321917,-34.629017887212,,auto,,masculino,25,leve,2021,4,2,1,1
LC-2021-0197801,1,2021-04-29,20,avenida,12,-58.477855281398,-34.554314471769,moto,moto,,masculino,46,leve,2021,4,2,1,1
LC-2021-0197811,2,2021-04-29,21,avenida,9,-58.472044600203,-34.651740506323,moto,camion,,masculino,17,leve,2021,4,2,1,1
LC-2021-0197811,2,2021-04-29,21,avenida,9,-58.472044600203,-34.651740506323,moto,camion,,masculino,16,leve,2021,4,2,1,2
